0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
-275.5864562988281,-308.9673156738281,-323.59442138671875,-319.11090087890625,-323.68658447265625,-332.6512756347656,-343.22686767578125,-346.8486328125,-348.29718017578125,-355.5879211425781,-366.03497314453125,-354.03289794921875,-338.771728515625,-332.1451416015625,-331.84515380859375,-323.9982604980469,-323.75262451171875,-323.05780029296875,-324.3339538574219,-315.49774169921875,-320.32122802734375,-319.0221252441406,-317.3487548828125,-321.5624084472656,-322.3639221191406,-324.8705749511719,-339.3582458496094,-346.3229675292969,-342.54034423828125,-345.7149353027344,-338.9466247558594,-332.72540283203125,-339.62713623046875,-347.3630065917969,-347.745849609375,-339.6709289550781,-337.8426513671875,-342.80352783203125,-344.99249267578125,-347.8213195800781,-359.21929931640625,-359.3578796386719,-349.3403625488281,-343.67828369140625,hungry
-335.3506164550781,-360.21673583984375,-398.7447814941406,-384.0926818847656,-366.5691833496094,-360.4874572753906,-371.0531005859375,-386.44268798828125,-408.3973083496094,-427.5448303222656,-446.497314453125,-460.49267578125,-448.96844482421875,-444.47210693359375,-438.182861328125,-419.0722351074219,-394.1982421875,-381.9092102050781,-372.5373229980469,-371.0299377441406,-380.2049865722656,-391.23095703125,-402.5875244140625,-397.6961975097656,-365.9222412109375,-349.1219177246094,-353.6112976074219,-372.8971252441406,-396.4920654296875,-423.0921325683594,-444.1495056152344,-450.4548034667969,-439.0262451171875,-421.3793029785156,-395.4522705078125,-372.2955627441406,-361.2368469238281,-368.5322265625,-386.7762145996094,-391.6108703613281,-375.296142578125,-358.805419921875,-364.5532531738281,-397.2648010253906,hungry
-537.3299560546875,-527.374267578125,-449.76324462890625,-368.746826171875,-332.9562683105469,-336.93878173828125,-372.46917724609375,-353.2142333984375,-351.4997253417969,-390.07061767578125,-418.8578186035156,-436.7550048828125,-445.7386169433594,-455.63873291015625,-470.6732177734375,-457.5283203125,-410.6785888671875,-377.86016845703125,-368.39288330078125,-385.34710693359375,-422.3731994628906,-413.4338684082031,-398.3640441894531,-405.7694091796875,-434.1773376464844,-451.8385925292969,-468.5685119628906,-480.0918273925781,-485.6293640136719,-449.6071472167969,-397.8795471191406,-365.3375244140625,-356.8275451660156,-384.2878112792969,-427.4638977050781,-403.1274108886719,-373.3926696777344,-357.9133605957031,-320.2154541015625,-275.4191589355469,-216.24588012695312,-179.5469512939453,-182.9733428955078,-186.6248779296875,hungry
-330.0948181152344,-351.5155029296875,-396.0632629394531,-441.22650146484375,-479.581787109375,-491.5856018066406,-501.99560546875,-533.060302734375,-559.6403198242188,-568.6517333984375,-572.7591552734375,-572.2169799804688,-568.9104614257812,-571.2819213867188,-575.4711303710938,-578.690673828125,-579.2095336914062,-582.109619140625,-582.4150390625,-580.0366821289062,-580.4052734375,-578.4122924804688,-580.6288452148438,-584.3306884765625,-581.8794555664062,-585.4632568359375,-585.1385498046875,-586.4492797851562,-585.5180053710938,-581.681640625,-581.7783813476562,-584.0408325195312,-585.6675415039062,-584.1904296875,-584.64306640625,-586.3070068359375,-583.3714599609375,-567.4212646484375,-474.8385925292969,-312.56634521484375,-266.6568908691406,-278.07647705078125,-262.7754821777344,-267.1753234863281,hungry
-549.4511108398438,-549.4511108398438,-549.4511108398438,-549.4511108398438,-549.4511108398438,-549.4511108398438,-549.4511108398438,-549.4511108398438,-549.4511108398438,-549.4511108398438,-549.4511108398438,-549.4511108398438,-549.4511108398438,-445.6062316894531,-325.1978454589844,-286.5821228027344,-274.98223876953125,-258.0810546875,-250.50668334960938,-253.53976440429688,-263.92498779296875,-263.33990478515625,-275.0909118652344,-298.1311340332031,-278.4562683105469,-242.9273223876953,-223.37594604492188,-202.7289581298828,-191.88092041015625,-177.89352416992188,-160.35169982910156,-139.74557495117188,-118.27661895751953,-94.16683959960938,-30.63791275024414,12.797066688537598,-0.7709566950798035,-69.74238586425781,-108.84111785888672,-113.29780578613281,-112.02385711669922,-120.97753143310547,-127.13288879394531,-132.91001892089844,hungry
-144.01681518554688,-152.33506774902344,-197.4989013671875,-206.01829528808594,-221.5685272216797,-232.9056396484375,-241.98468017578125,-260.570068359375,-260.5263366699219,-265.80035400390625,-263.937744140625,-274.0829772949219,-275.4043273925781,-266.146728515625,-272.9714050292969,-290.0508117675781,-308.88446044921875,-316.8271484375,-321.44989013671875,-331.393310546875,-343.0961608886719,-357.9356689453125,-378.6915283203125,-390.6180419921875,-396.01666259765625,-402.9844665527344,-400.31658935546875,-400.1302490234375,-412.3202819824219,-417.8255615234375,-410.89593505859375,-387.75665283203125,-372.9921875,-370.4260559082031,-369.3629150390625,-373.7370910644531,-382.5057067871094,-389.7646484375,-402.6984558105469,-408.8912353515625,-409.17572021484375,-402.5981140136719,-394.5773010253906,-398.81243896484375,hungry
-499.15582275390625,-515.3522338867188,-515.2943725585938,-491.8913269042969,-437.3634033203125,-431.0979309082031,-479.999267578125,-513.3190307617188,-523.4083862304688,-497.6836242675781,-463.4952087402344,-466.33917236328125,-438.5632629394531,-421.2572937011719,-466.4347229003906,-501.6007080078125,-495.6923828125,-492.80853271484375,-507.49188232421875,-516.0263061523438,-469.9376525878906,-454.759765625,-477.2121276855469,-506.17138671875,-511.021240234375,-487.15557861328125,-477.4612731933594,-481.30517578125,-445.3824157714844,-440.62255859375,-458.31341552734375,-466.9212646484375,-478.5340270996094,-462.7501220703125,-438.5400695800781,-437.7967224121094,-444.1737976074219,-422.9272766113281,-411.8479919433594,-439.8223876953125,-472.1778869628906,-478.76971435546875,-490.0889587402344,-466.83837890625,hungry
-285.55999755859375,-283.5383605957031,-284.2149353027344,-267.6301574707031,-231.36737060546875,-217.7879180908203,-239.26837158203125,-257.64129638671875,-257.6630859375,-246.88330078125,-247.5146026611328,-248.90151977539062,-243.230224609375,-242.3831329345703,-244.4544219970703,-242.90045166015625,-246.482421875,-249.071533203125,-250.099609375,-251.29734802246094,-256.9990539550781,-261.8644714355469,-255.26377868652344,-242.48654174804688,-238.4512176513672,-222.66078186035156,-213.76698303222656,-224.24574279785156,-226.30007934570312,-218.30410766601562,-221.71543884277344,-239.5155029296875,-249.22842407226562,-255.89901733398438,-254.45223999023438,-263.3363037109375,-270.3539123535156,-277.30963134765625,-285.0173645019531,-285.28302001953125,-288.48175048828125,-284.5853271484375,-287.1971435546875,-300.7294921875,hungry
-268.17767333984375,-279.9844665527344,-318.45806884765625,-330.2162170410156,-359.0,-402.78729248046875,-431.76385498046875,-431.8002014160156,-432.6868896484375,-436.1687316894531,-431.4083251953125,-306.3664245605469,-234.87196350097656,-235.2352752685547,-264.0656433105469,-213.3951416015625,-196.07664489746094,-232.9634552001953,-293.3836975097656,-341.0752258300781,-362.5759582519531,-374.320068359375,-383.02264404296875,-383.8058776855469,-380.134765625,-327.93865966796875,-261.8858337402344,-264.2187805175781,-268.3727722167969,-213.90196228027344,-202.0888214111328,-234.27389526367188,-267.32635498046875,-304.38018798828125,-359.5785217285156,-382.8193664550781,-396.35931396484375,-407.3502197265625,-421.44354248046875,-433.9352111816406,-446.83697509765625,-452.5308837890625,-454.5572814941406,-458.7407531738281,hungry
-644.5448608398438,-655.0390625,-671.7736206054688,-674.9557495117188,-680.7061157226562,-670.3832397460938,-667.5471801757812,-668.2652587890625,-657.4593505859375,-659.3427734375,-670.0391845703125,-676.4246215820312,-681.1083984375,-692.7388916015625,-709.9180908203125,-718.339111328125,-733.8167114257812,-745.91943359375,-749.674072265625,-742.5380859375,-735.9542846679688,-726.3157958984375,-713.9698486328125,-697.5453491210938,-687.62255859375,-686.41015625,-688.46826171875,-679.6317749023438,-669.8174438476562,-669.5645751953125,-678.5535278320312,-681.4006958007812,-679.3280029296875,-680.512939453125,-680.2244262695312,-679.36376953125,-678.0671997070312,-679.0052490234375,-683.9025268554688,-688.597900390625,-691.4780883789062,-690.496337890625,-699.707275390625,-709.0838623046875,hungry
-548.6080322265625,-541.2376708984375,-524.54296875,-515.2684326171875,-500.1789855957031,-477.6800537109375,-449.90643310546875,-415.5791015625,-373.1138000488281,-346.3132019042969,-319.06976318359375,-278.1223449707031,-271.6128234863281,-287.45184326171875,-284.55938720703125,-287.6439514160156,-281.95343017578125,-270.42901611328125,-265.7096252441406,-263.4162292480469,-262.7593688964844,-256.6729431152344,-256.08251953125,-249.1486358642578,-253.0039520263672,-270.1414489746094,-268.4228210449219,-252.54263305664062,-253.56491088867188,-269.2958679199219,-276.5728454589844,-273.67657470703125,-272.1932373046875,-274.9010925292969,-272.3446960449219,-264.2766418457031,-250.32211303710938,-240.0642547607422,-240.77072143554688,-255.90499877929688,-269.130615234375,-245.85797119140625,-243.1676483154297,-279.2909240722656,hungry
-446.45843505859375,-445.9836120605469,-433.65606689453125,-426.56427001953125,-414.9318542480469,-413.8851623535156,-420.2261657714844,-419.28521728515625,-417.8091125488281,-406.10284423828125,-411.91558837890625,-424.49609375,-426.4530944824219,-443.61859130859375,-442.546630859375,-434.93524169921875,-432.4143371582031,-431.7536926269531,-439.6783447265625,-440.44354248046875,-432.8809814453125,-441.6789855957031,-437.4978942871094,-423.9578552246094,-413.9795837402344,-411.7735595703125,-412.8661804199219,-426.52239990234375,-437.54888916015625,-422.9235534667969,-424.6009216308594,-427.69696044921875,-417.4897155761719,-427.159423828125,-423.8106689453125,-423.62884521484375,-439.2880554199219,-446.856689453125,-436.56500244140625,-427.32000732421875,-428.6915588378906,-426.9415283203125,-431.5118713378906,-436.9072265625,hungry
-727.5801391601562,-685.8549194335938,-678.2708740234375,-701.7195434570312,-702.0602416992188,-695.6796264648438,-674.0125122070312,-627.5458374023438,-582.871826171875,-567.3214721679688,-567.0166625976562,-556.8213500976562,-539.0982055664062,-538.354248046875,-562.3060302734375,-580.9771118164062,-588.5044555664062,-588.40234375,-579.2692260742188,-565.054443359375,-501.77197265625,-481.69140625,-484.5304260253906,-472.5872497558594,-458.97314453125,-475.64117431640625,-486.6827087402344,-477.50372314453125,-494.8773193359375,-516.3348388671875,-521.6469116210938,-553.787841796875,-600.9964599609375,-625.9761352539062,-640.4550170898438,-655.780029296875,-665.1077270507812,-668.5601196289062,-676.0266723632812,-682.1742553710938,-683.7900390625,-685.2723388671875,-681.9796142578125,-676.8411865234375,hungry
-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-750.6935424804688,-578.7612915039062,-430.26470947265625,-403.1507263183594,-426.7475280761719,-414.8886413574219,-389.85430908203125,-356.24053955078125,-345.7807312011719,-358.89617919921875,-359.1689453125,-344.417724609375,-343.4747619628906,-330.5806884765625,-325.4556579589844,-331.8821105957031,-329.8373107910156,-341.5237121582031,-346.0991516113281,hungry
-157.8332061767578,-180.83807373046875,-223.6638641357422,-197.78244018554688,-185.5448760986328,-200.14739990234375,-191.18032836914062,-186.87474060058594,-190.88307189941406,-196.53973388671875,-196.48716735839844,-194.2010040283203,-190.39263916015625,-196.03282165527344,-196.37033081054688,-190.40835571289062,-184.6965789794922,-181.78500366210938,-181.20166015625,-183.50930786132812,-183.94996643066406,-190.31129455566406,-190.91490173339844,-182.7204132080078,-170.4873809814453,-178.75645446777344,-175.16632080078125,-178.87564086914062,-188.1226348876953,-194.1290740966797,-194.5684356689453,-185.06668090820312,-179.97959899902344,-184.16648864746094,-194.56944274902344,-205.51210021972656,-200.21177673339844,-190.659423828125,-177.1951446533203,-169.12545776367188,-166.85330200195312,-156.5302734375,-157.5372772216797,-162.72689819335938,hungry
-539.3344116210938,-539.3344116210938,-539.3344116210938,-539.3344116210938,-539.3344116210938,-539.3344116210938,-539.3344116210938,-539.3344116210938,-539.3344116210938,-539.3344116210938,-539.3344116210938,-539.3344116210938,-539.3344116210938,-508.8198547363281,-451.46954345703125,-392.3035583496094,-368.3177795410156,-359.0869445800781,-349.2135009765625,-346.775146484375,-339.25091552734375,-342.4779052734375,-350.78582763671875,-328.08587646484375,-303.2138977050781,-281.44427490234375,-280.78033447265625,-291.8474426269531,-305.3332214355469,-288.7682800292969,-280.96722412109375,-257.7198486328125,-217.83596801757812,-186.68499755859375,-177.798828125,-181.92898559570312,-200.05184936523438,-209.81654357910156,-200.285400390625,-209.80023193359375,-232.88600158691406,-240.29598999023438,-253.9746551513672,-299.17193603515625,hungry
-411.2008361816406,-408.4758605957031,-412.9794006347656,-368.6307678222656,-263.9695129394531,-236.77630615234375,-263.3167419433594,-294.7807922363281,-311.8642578125,-323.9088134765625,-339.12274169921875,-357.8692321777344,-382.4121398925781,-382.5867919921875,-384.4169006347656,-398.204833984375,-363.950927734375,-348.2963562011719,-342.04986572265625,-352.2959289550781,-359.3988952636719,-355.1605224609375,-336.5912780761719,-273.8771057128906,-198.73760986328125,-186.711181640625,-234.6854705810547,-300.80279541015625,-335.74267578125,-343.943603515625,-347.0856628417969,-342.4912109375,-243.97975158691406,-198.4600372314453,-217.25192260742188,-270.6632080078125,-307.1806945800781,-329.5770568847656,-350.7039489746094,-370.1095886230469,-384.50537109375,-397.8166198730469,-409.3639831542969,-417.1611022949219,hungry
-497.45086669921875,-518.6368408203125,-547.507568359375,-556.1121826171875,-513.5357666015625,-407.69635009765625,-340.7347106933594,-339.8585510253906,-366.7648620605469,-356.3514099121094,-361.3326721191406,-375.279296875,-370.4822692871094,-359.4879455566406,-354.7531433105469,-352.49884033203125,-327.4009704589844,-285.402587890625,-263.9334716796875,-259.1420593261719,-250.81483459472656,-251.6570281982422,-254.6025848388672,-271.12841796875,-280.9272155761719,-262.90765380859375,-268.2816467285156,-256.6418151855469,-229.71531677246094,-250.64495849609375,-315.43609619140625,-307.07513427734375,-275.35003662109375,-285.37335205078125,-300.2120056152344,-306.1261291503906,-337.9987487792969,-385.7611389160156,-436.00482177734375,-475.98291015625,-518.5120239257812,-540.8804931640625,-551.6619873046875,-527.8043823242188,hungry
-514.3911743164062,-495.3289794921875,-521.9136352539062,-550.0722045898438,-547.4259643554688,-542.3547973632812,-544.5382080078125,-537.6524047851562,-530.8591918945312,-528.4452514648438,-536.1649780273438,-539.2578125,-529.403564453125,-527.8021850585938,-547.2647705078125,-572.0440063476562,-576.4793701171875,-570.62353515625,-577.2674560546875,-597.056640625,-600.3218383789062,-591.4558715820312,-590.0263671875,-567.7905883789062,-559.2719116210938,-555.8645629882812,-546.960205078125,-559.7162475585938,-575.20947265625,-575.1189575195312,-562.2533569335938,-567.72509765625,-583.5117797851562,-583.1857299804688,-575.6846313476562,-566.7091064453125,-567.1066284179688,-568.7811889648438,-568.9456787109375,-567.9152221679688,-562.1390380859375,-558.5634765625,-561.9203491210938,-557.0045166015625,hungry
-568.4474487304688,-568.4474487304688,-568.4474487304688,-568.4474487304688,-568.4474487304688,-568.4474487304688,-568.4474487304688,-568.4474487304688,-568.4474487304688,-568.4474487304688,-568.4474487304688,-568.4474487304688,-568.4474487304688,-443.2781677246094,-349.29986572265625,-313.7954406738281,-307.8739929199219,-299.8108215332031,-280.9395446777344,-264.28228759765625,-251.7897186279297,-253.23153686523438,-243.66085815429688,-231.16748046875,-226.7530975341797,-217.42137145996094,-216.5396728515625,-216.84544372558594,-211.64810180664062,-207.8736114501953,-207.2820587158203,-210.1732635498047,-209.8895721435547,-219.08900451660156,-226.2240447998047,-224.24830627441406,-224.8597869873047,-225.17562866210938,-233.38201904296875,-234.25253295898438,-225.8993377685547,-218.67092895507812,-218.946044921875,-229.67959594726562,hungry
-325.7033386230469,-361.9018249511719,-374.01849365234375,-373.2846984863281,-374.8172912597656,-364.7828369140625,-366.26837158203125,-368.0531005859375,-354.0973815917969,-358.03131103515625,-361.61956787109375,-350.876708984375,-350.1674499511719,-349.9667663574219,-354.6512756347656,-358.309814453125,-329.81121826171875,-335.337646484375,-353.5934143066406,-352.2705383300781,-359.6454162597656,-374.4352111816406,-376.8818359375,-368.4032287597656,-368.8507080078125,-378.410888671875,-386.5087585449219,-400.4239807128906,-419.0728759765625,-403.9925842285156,-375.1065979003906,-351.67474365234375,-342.55511474609375,-335.53692626953125,-333.65423583984375,-340.33795166015625,-351.2978515625,-365.9156188964844,-379.4319152832031,-401.6729736328125,-408.8863830566406,-425.6415100097656,-439.1076354980469,-435.0966796875,hungry
-385.5935974121094,-401.7649230957031,-441.9266662597656,-454.7701721191406,-436.8629455566406,-413.2514343261719,-418.22021484375,-410.7313232421875,-399.7706604003906,-371.01171875,-328.6357727050781,-340.45306396484375,-400.90826416015625,-434.9798583984375,-417.6037902832031,-396.9747619628906,-382.0247802734375,-384.05072021484375,-401.9054260253906,-395.8319396972656,-407.8009033203125,-409.8704528808594,-376.3715515136719,-384.6940612792969,-416.9137268066406,-429.7323913574219,-453.6109924316406,-461.2071838378906,-469.14263916015625,-469.6286926269531,-458.1449279785156,-461.8688659667969,-472.1358337402344,-475.9938659667969,-469.6864318847656,-468.25115966796875,-479.4391174316406,-483.79339599609375,-483.07568359375,-476.9735107421875,-451.8501892089844,-442.90972900390625,-446.3004150390625,-449.49859619140625,hungry
-657.0059204101562,-619.6572875976562,-531.0979614257812,-519.7924194335938,-553.6185302734375,-513.6913452148438,-505.7984313964844,-435.9061584472656,-357.3203430175781,-323.1678161621094,-301.6305236816406,-293.8950500488281,-312.3153381347656,-340.0799865722656,-377.8502502441406,-407.6918640136719,-411.8284606933594,-416.7967224121094,-421.10418701171875,-425.08074951171875,-425.52032470703125,-422.4521789550781,-418.1022644042969,-418.4949035644531,-409.0566101074219,-387.15667724609375,-314.52777099609375,-273.4019470214844,-277.00250244140625,-288.8531188964844,-291.03582763671875,-311.41912841796875,-304.0899658203125,-298.70751953125,-297.71844482421875,-282.6776123046875,-273.5709533691406,-281.60546875,-282.2171325683594,-271.12384033203125,-268.7895202636719,-285.6976013183594,-302.93658447265625,-320.9367980957031,hungry
-575.6671752929688,-581.4073486328125,-597.5693359375,-599.3612670898438,-602.8512573242188,-604.4180908203125,-596.8013916015625,-595.0553588867188,-599.8178100585938,-599.9269409179688,-594.8284301757812,-596.9749145507812,-608.6207885742188,-608.1394653320312,-604.2839965820312,-603.0170288085938,-599.1407470703125,-605.0680541992188,-612.6865844726562,-607.3413696289062,-602.2830810546875,-601.9623413085938,-605.5399169921875,-600.0076293945312,-593.6740112304688,-594.9102172851562,-594.976806640625,-588.112060546875,-585.3861083984375,-586.11474609375,-594.018798828125,-599.3712768554688,-600.4765014648438,-602.2421264648438,-607.259765625,-610.9703979492188,-599.229736328125,-599.9813232421875,-596.4261474609375,-595.2386474609375,-602.697021484375,-607.2955322265625,-604.7351684570312,-603.4564208984375,hungry
-602.31884765625,-524.8449096679688,-453.4839172363281,-422.65802001953125,-420.9390869140625,-396.261962890625,-382.3710021972656,-383.48199462890625,-384.0334167480469,-362.5300598144531,-311.56024169921875,-283.9295959472656,-263.21099853515625,-256.161865234375,-258.5771789550781,-268.26171875,-273.5096435546875,-277.4012756347656,-286.3901672363281,-292.1900634765625,-290.40521240234375,-281.90484619140625,-294.4644775390625,-320.77862548828125,-336.3331604003906,-352.85797119140625,-372.9967346191406,-380.0230712890625,-362.2716369628906,-333.2025146484375,-306.7323303222656,-315.7366943359375,-325.1046447753906,-330.4593811035156,-333.2557067871094,-336.1598815917969,-343.1948547363281,-342.8350830078125,-351.984130859375,-353.5094909667969,-353.0860595703125,-353.0529479980469,-362.5597229003906,-372.1181335449219,hungry
-83.51958465576172,-103.46321868896484,-120.86093139648438,-131.49607849121094,-140.05894470214844,-138.62088012695312,-132.36199951171875,-140.98374938964844,-143.5814971923828,-148.2782440185547,-150.79519653320312,-154.8071746826172,-158.17214965820312,-158.416259765625,-156.14389038085938,-149.78741455078125,-132.67019653320312,-135.84225463867188,-155.435302734375,-156.20094299316406,-148.62594604492188,-159.99932861328125,-155.99537658691406,-152.11627197265625,-153.24436950683594,-159.6186981201172,-165.04364013671875,-164.39328002929688,-153.5365753173828,-162.0192413330078,-178.89321899414062,-179.2877960205078,-187.6665802001953,-210.21170043945312,-202.2715301513672,-182.39198303222656,-164.64291381835938,-170.08897399902344,-229.3222198486328,-264.8284912109375,-219.83251953125,-209.23260498046875,-228.58642578125,-238.01480102539062,hungry
-298.71173095703125,-282.8601379394531,-281.2562255859375,-274.70782470703125,-276.53106689453125,-265.87744140625,-265.0781555175781,-274.11883544921875,-268.55902099609375,-261.8999328613281,-260.577392578125,-239.58741760253906,-228.26898193359375,-235.16677856445312,-217.1100616455078,-208.46978759765625,-234.01316833496094,-225.25161743164062,-211.2518310546875,-220.79124450683594,-208.73391723632812,-219.41604614257812,-248.4860076904297,-250.11355590820312,-257.62506103515625,-290.1403503417969,-277.49517822265625,-270.97259521484375,-278.46807861328125,-271.96075439453125,-263.6734924316406,-245.10037231445312,-224.41395568847656,-230.5401611328125,-241.9828643798828,-240.0000762939453,-256.11737060546875,-283.0035705566406,-294.3497009277344,-297.6323547363281,-295.00616455078125,-299.4183654785156,-320.74591064453125,-303.2833557128906,hungry
-136.4392852783203,-170.56097412109375,-239.07330322265625,-210.40423583984375,-174.2274627685547,-174.52146911621094,-193.0673828125,-176.2467498779297,-181.6547088623047,-204.1870880126953,-184.78990173339844,-166.3419647216797,-179.1206512451172,-180.29025268554688,-181.80978393554688,-170.41624450683594,-179.71112060546875,-175.61903381347656,-157.35829162597656,-161.77500915527344,-158.5199432373047,-153.10728454589844,-193.06716918945312,-197.46388244628906,-188.0890350341797,-192.76876831054688,-193.3153076171875,-201.87962341308594,-197.20648193359375,-176.90484619140625,-166.56207275390625,-178.9379425048828,-189.97122192382812,-173.51596069335938,-181.71728515625,-207.38638305664062,-216.0174102783203,-207.7132568359375,-208.18191528320312,-219.07508850097656,-233.23565673828125,-241.2843475341797,-234.92501831054688,-237.130615234375,hungry
-711.7726440429688,-705.5462646484375,-712.4451904296875,-687.22607421875,-661.7683715820312,-672.5844116210938,-660.20068359375,-643.2122802734375,-642.404052734375,-625.2344970703125,-593.3394165039062,-554.77001953125,-529.0801391601562,-540.2972412109375,-553.9732055664062,-558.5195922851562,-565.3372802734375,-592.880859375,-601.798828125,-611.948974609375,-652.3871459960938,-689.707275390625,-678.5986938476562,-684.5037231445312,-689.7467651367188,-706.5640258789062,-732.4284057617188,-745.5313720703125,-730.0534057617188,-719.0528564453125,-728.4221801757812,-744.21728515625,-744.9191284179688,-746.6598510742188,-705.7510375976562,-673.3665771484375,-654.6094360351562,-642.8046264648438,-632.47607421875,-629.8299560546875,-641.654052734375,-619.9511108398438,-589.1553955078125,-548.1434936523438,hungry
-384.55810546875,-416.446533203125,-518.2191162109375,-527.936279296875,-503.4853820800781,-482.1184997558594,-495.21478271484375,-516.1826782226562,-524.475830078125,-523.8048095703125,-523.4315185546875,-525.5552978515625,-533.8829345703125,-539.6600341796875,-529.9415893554688,-519.4934692382812,-495.73822021484375,-486.2113342285156,-490.1833801269531,-491.4815368652344,-502.12127685546875,-523.5242309570312,-553.3749389648438,-573.0698852539062,-604.4314575195312,-544.7862548828125,-512.09912109375,-560.294189453125,-636.493408203125,-639.5345458984375,-634.2633056640625,-640.4263916015625,-636.2821044921875,-628.5917358398438,-626.5416259765625,-620.2395629882812,-617.8355102539062,-616.7333374023438,-590.5619506835938,-576.73388671875,-604.7581176757812,-611.6904907226562,-608.9850463867188,-610.1370239257812,hungry
-93.3082504272461,-139.0751953125,-225.83827209472656,-222.6905517578125,-243.1103973388672,-259.6706237792969,-272.5450134277344,-273.4674072265625,-279.21759033203125,-287.22216796875,-286.29833984375,-274.89288330078125,-283.9461364746094,-303.1539306640625,-297.78656005859375,-298.1278991699219,-305.0249328613281,-300.9276123046875,-303.21307373046875,-311.7220458984375,-303.2055358886719,-301.48333740234375,-285.2523193359375,-271.7879638671875,-287.1392822265625,-315.72247314453125,-309.02447509765625,-294.8645324707031,-283.55224609375,-256.6983642578125,-261.6860046386719,-278.1794738769531,-265.14892578125,-252.17393493652344,-267.40814208984375,-279.75091552734375,-312.39312744140625,-365.0433654785156,-395.4853820800781,-425.87457275390625,-455.0824279785156,-466.10870361328125,-439.23907470703125,-397.64776611328125,hungry
-780.475830078125,-780.475830078125,-780.475830078125,-780.475830078125,-780.475830078125,-780.475830078125,-780.475830078125,-780.475830078125,-780.475830078125,-780.475830078125,-780.475830078125,-766.8056640625,-582.2086181640625,-521.8707885742188,-521.2484130859375,-527.7913208007812,-517.3402709960938,-517.4028930664062,-521.5869140625,-506.6812744140625,-504.9132080078125,-532.0452880859375,-546.0253295898438,-544.936279296875,-545.7713623046875,-504.5318298339844,-398.9775390625,-339.6452331542969,-344.3556823730469,-398.5817565917969,-452.3519592285156,-468.1177062988281,-450.2248229980469,-454.0828857421875,-465.6494140625,-462.2965087890625,-467.6677551269531,-488.9588928222656,-502.357421875,-500.0378112792969,-500.6070861816406,-503.3284606933594,-487.09130859375,-484.5550231933594,hungry
-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-823.9639282226562,-806.9258422851562,-761.5650634765625,-725.4998168945312,-671.3102416992188,-618.3609008789062,-610.6848754882812,-627.9285278320312,-629.3058471679688,-621.1085815429688,-612.6881713867188,-610.1412353515625,-609.8878784179688,-616.4014892578125,-615.7966918945312,-611.8817749023438,-592.235107421875,-578.5319213867188,-600.9624633789062,-604.1060180664062,-594.7559204101562,-536.1423950195312,-475.9871826171875,-470.360107421875,-502.2658386230469,-540.9329833984375,-583.80029296875,-590.186279296875,-570.5498046875,hungry
-276.3046875,-290.527587890625,-316.7271728515625,-320.1648254394531,-309.78350830078125,-304.0592041015625,-304.70947265625,-305.7023010253906,-307.4259033203125,-303.193115234375,-302.5162048339844,-306.11334228515625,-309.2546081542969,-311.4383239746094,-293.718994140625,-265.5098876953125,-252.74658203125,-245.59568786621094,-241.5390167236328,-243.53826904296875,-260.6157531738281,-281.9270935058594,-297.4755859375,-305.9089660644531,-302.8934020996094,-302.4425354003906,-303.7882385253906,-292.78228759765625,-287.69708251953125,-290.8002014160156,-296.03375244140625,-308.1980895996094,-313.1493835449219,-313.1229553222656,-288.63739013671875,-270.5775146484375,-256.513427734375,-246.05140686035156,-212.82183837890625,-204.07017517089844,-226.8938751220703,-248.97825622558594,-287.5329895019531,-310.3297119140625,hungry
-142.705078125,-179.07467651367188,-260.7049255371094,-256.5820617675781,-230.9030303955078,-201.52638244628906,-211.61936950683594,-208.0702667236328,-206.7001190185547,-216.96270751953125,-235.2429962158203,-237.04774475097656,-213.6638946533203,-207.076171875,-217.59104919433594,-222.96690368652344,-229.87594604492188,-231.554931640625,-209.66688537597656,-200.40980529785156,-215.42982482910156,-227.6645965576172,-236.21678161621094,-254.68609619140625,-271.8448181152344,-283.65899658203125,-304.90240478515625,-320.0210266113281,-356.0435485839844,-402.1825866699219,-412.3605651855469,-406.7222595214844,-371.57550048828125,-302.7693176269531,-260.295166015625,-222.37696838378906,-211.72100830078125,-210.45468139648438,-208.29928588867188,-225.03016662597656,-232.3663787841797,-205.83592224121094,-191.6137237548828,-197.40682983398438,hungry
